sym	gene_id_x	ln_baseMeanA_sum	ln_baseMeanB_sum	ln_expr_Vec_Tam_5_counts_sum	ln_expr_N1ICD_Tam_6_counts_sum	ln_expr_Vec_Tam_11_counts_sum	ln_expr_Control_A3_sum	ln_expr_DDIS_C3_sum	ln_expr_Vec_Tam_4_counts_sum	ln_expr_Vec_2_counts_sum	ln_expr_N1ICD_Tam_1_counts_sum	ln_expr_RIS_A2_sum	ln_expr_DDIS_A2_sum	ln_expr_N1ICD_12_counts_sum	ln_expr_N1ICD_7_counts_sum	ln_expr_Control_C2_sum	ln_expr_N1ICD_2_counts_sum	ln_expr_N1ICD_Tam_10_counts_sum	ln_expr_Control_B1_sum	ln_expr_Vec_Tam_1_counts_sum	ln_expr_N1ICD_4_counts_sum	ln_expr_RIS_C2_sum	ln_expr_Control_A2_sum	ln_expr_N1ICD_Tam_11_counts_sum	ln_expr_Vec_10_counts_sum	ln_expr_DDIS_A1_sum	ln_expr_Vec_6_counts_sum	ln_expr_DDIS_C1_sum	ln_expr_RIS_A3_sum	ln_expr_N1ICD_Tam_3_counts_sum	ln_expr_Vec_12_counts_sum	ln_expr_RIS_B2_sum	ln_expr_RIS_B1_sum	ln_expr_Vec_8_counts_sum	ln_expr_Vec_Tam_3_counts_sum	ln_expr_RIS_C1_sum	ln_expr_Control_C1_sum	ln_expr_N1ICD_Tam_9_counts_sum	ln_expr_DDIS_A3_sum	ln_expr_Control_C3_sum	ln_expr_Control_A1_sum	ln_expr_Vec_9_counts_sum	ln_expr_RIS_C3_sum	ln_expr_DDIS_C2_sum	ln_expr_RIS_A1_sum	ln_expr_N1ICD_8_counts_sum	ln_expr_DDIS_B2_sum	ln_expr_N1ICD_5_counts_sum	ln_expr_Control_B2_sum	ln_expr_DDIS_B1_sum	ln_expr_Vec_Tam_7_counts_sum	ln_C12.rna_sum	ln_C3.rna_sum	ln_Q.rna_sum	ln_preS.rna_sum	ln_S.rna_sum	ln_Tr.rna_sum	ln_C12.rp_sum	ln_C3.rp_sum	ln_Q.rp_sum	ln_preS.rp_sum	ln_S.rp_sum	ln_Tr.rp_sum	ln_BJ_Y1_sum	ln_BJ_Y2_sum	ln_BJ_Y3_sum	ln_BJ_OLD_1_sum	ln_BJ_OLD_2_sum	ln_BJ_OLD_3_sum	ln_IMR90_Y1_sum	ln_IMR90_Y2_sum	ln_IMR90_Y3_sum	ln_IMR90_O1_sum	ln_IMR90_O2_sum	ln_IMR90_O3_sum	ln_WI_38_Y1_sum	ln_WI_38_Y2_sum	ln_WI_38_Y3_sum	ln_WI_38_O1_sum	ln_WI_38_O2_sum	ln_WI_38_O3_sum	ln_HFF_PD16_1_sum	ln_HFF_PD16_2_sum	ln_HFF_PD16_3_sum	ln_HFF_PD74_1_sum	ln_HFF_PD74_2_sum	ln_HFF_PD74_3_sum	ln_MRC_5_PD32_1_sum	ln_MRC_5_PD32_2_sum	ln_MRC_5_PD32_3_sum	ln_MRC_5_PD72_1_sum	ln_MRC_5_PD72_2_sum	ln_MRC_5_PD72_3_sum	ln_HFF_PD26_1 _sum	ln_HFF_PD26_2 _sum	ln_HFF_PD26_3 _sum	ln_HFF_PD46_1 _sum	ln_HFF_PD46_2 _sum	ln_HFF_PD46_3 _sum	ln_HFF_PD64_1_sum	ln_HFF_PD64_2_sum	ln_HFF_PD64_3_sum	ln_MRC_5_PD42_1 _sum	ln_MRC_5_PD42_2 _sum	ln_MRC_5_PD42_3 _sum	ln_MRC_5_PD52_1 _sum	ln_MRC_5_PD52_2 _sum	ln_MRC_5_PD52_3 _sum	ln_MRC_5_PD62_1_sum	ln_MRC_5_PD62_2_sum	ln_MRC_5_PD62_3_sum
WWC3	ENSG00000047644	6.51767702098	6.62245066946	2.18698319412	2.39024693532	2.24403792523	2.57606613198	2.39591542366	2.18941697123	2.40623773325	2.29303817576	2.35432134515	2.54212163571	2.79773814779	2.80421175264	2.749940806	2.77860295044	2.42833995421	2.68775560713	2.18008202647	2.81859235303	2.37876575361	2.68434708553	2.41272329026	2.30908067916	2.44463295524	2.3225033401	2.56509143337	2.28965594586	2.46143879783	2.32007750609	2.37231125194	2.42518859937	2.40202097057	2.03111557321	2.38871718398	2.51257427454	2.38577323592	2.39261874647	2.56212817688	2.69145450698	2.37676034902	2.29027553092	2.51809111698	2.35775863168	2.73195687437	2.47913904508	2.84447479272	2.70501346683	2.56448597932	2.17889838401	1.86252854012	1.93296963778	2.07693841146	1.71739505394	1.48613969609	2.18941639489	0.113328685307	0.54812140851	1.19996478293	0.760805829034	0.444685821261	1.03673688495	1.8825138325	1.93730177452	1.89911798755	1.68454538492	1.67896397508	1.64287268852	2.0541237337	2.05540496385	2.01356879753	2.10291389786	2.18717424148	1.84687876845	2.13534917362	2.18717424148	2.13060982825	1.5518087996	1.50185270175	1.43746264769	2.00687084885	2.01623546578	2.05540496385	1.28647402584	1.2527629685	1.25561603748	2.05540496385	2.07065303565	1.95018670582	1.81319474995	1.76130026174	1.79674701074	2.10396501192	2.13420799577	2.00403616921	1.97388865446	1.99064632172	1.35610970692	1.92047559389	1.89444412577	1.85208113786	1.97146427058	1.95209082725	1.93842969783	1.90076379878	1.92461792073	1.93510705347	1.89492671192	1.37711572502	1.75509534724
NOP16	ENSG00000048162	3.25175001855	3.56729268765	3.40422987874	3.16939158251	3.35989538396	2.70750948622	2.5450090271	3.41469582754	2.69293123907	3.27416882198	2.83859935502	2.69121523915	2.23709353841	2.29178096197	2.70306076347	2.23174169716	3.07018698319	2.64176802339	3.36243077124	2.15603627566	2.77014064201	2.59985679705	3.15518328219	2.58036874867	2.72578628069	2.47949860392	2.68718006418	2.74567208281	3.07254967887	2.67824926313	2.59194125046	2.92691257591	2.80708036778	3.46254186828	2.82687425824	2.59316604504	3.23487942642	2.68240139862	2.5336869551	2.70818891345	2.60897609377	3.00058764726	2.6411308064	2.95273247533	1.98247550727	2.77253742149	2.0485978167	2.58022355841	2.65691800288	3.33472002809	3.35654862999	3.22525543183	2.78624504869	3.56981434695	3.38167471517	3.55620483721	3.80376941999	3.89853241525	3.36002810462	3.86681641259	3.55449055108	4.05733473659	1.48613969609	1.39624469197	1.46093790412	1.41342302851	1.44926916028	1.47932922709	1.80335860507	1.67147330335	1.57277392806	1.74571553073	1.3837912309	1.30833281965	2.03992078352	2.07191327526	2.07065303565	1.53471436624	1.44926916028	1.49065437644	1.93296963778	2.00283043931	1.94876321804	1.06815308118	1.10194007876	1.07500242303	1.39871688112	1.40854497005	1.57069708412	1.17248213723	1.09861228867	1.14103300455	1.54148252771	1.53886649777	1.56769208173	1.12338567393	1.04842123466	1.65129549042	1.04255124732	1.05395637071	0.979354816815	1.5568934875	1.52944307581	1.50774781233	1.68666686101	1.59490381306	1.46298327982	1.15531202604	1.56433586697	1.25066062584
CC2D2A	ENSG00000048342	5.88615180452	5.7745263786	2.61309192758	2.27975827184	2.55555754005	2.84000261439	2.02378469611	2.61866008124	2.74009305784	2.28980585464	2.48740875004	2.13191896021	2.29781909336	2.22384960047	2.99913204257	2.44761643427	2.34204644041	2.80579529596	2.43477405817	2.31968575186	2.30409526115	2.87900236022	2.29827368243	2.68650385771	1.91638000221	2.75511205504	1.92107546189	2.14905288172	2.31701567089	2.73899045272	2.52484719956	2.26936028557	2.69974361127	2.61057597538	2.53476832371	2.85198297643	2.27588328964	1.66195036694	2.72790019542	2.7316917579	2.67034921228	2.42654765187	1.89144376262	2.56322300604	2.32076235395	2.04370421399	2.26057608352	2.76827578992	2.21100701462	2.57568165959	1.41098697371	1.31640823366	1.6114359151	1.56024766824	0.841567185678	1.09192330052	1.44691898294	1.30291275218	1.31103187662	1.35066718348	0.712949807856	1.39871688112	1.1216775616	1.12817109091	1.0952733874	0.770108221696	0.824175442966	0.832909122935	1.55603713571	1.61938824329	1.64287268852	1.59938757658	1.59938757658	1.44456326924	1.32972400963	1.28923264828	1.21787570949	1.14422279992	1.07840958135	1.10525683139	1.46325540226	1.45161382724	1.46325540226	0.756121979721	0.858661619038	0.845868267578	1.65249740189	1.68082790852	1.62531126159	1.08518926834	1.14740245284	1.21194097398	1.16015019966	1.22101172227	1.12494497252	1.13405871025	1.14567070947	0.794199264039	1.09155312799	1.1699652043	1.03505773306	1.50006509179	1.53911892647	1.52931822286	1.38354029742	1.52744618629	1.45777744319	1.74455683859	1.52430236625	1.73339741784
SNX29	ENSG00000048471	5.95297831694	5.93286807023	1.91173799469	1.66762644721	1.97445608916	1.25792734439	1.60342242115	1.89778314075	1.59185359308	1.52111135346	1.95566052755	1.56008682844	1.54530285941	1.60381108413	1.36496166069	1.52752598485	1.68026992368	1.01420272636	1.99513930081	1.55138565021	1.88022437702	1.43162059803	1.78045332628	1.70490577826	1.89944238575	1.61227963649	1.55304864821	1.77656840836	1.74613356537	1.58390501338	1.88627522497	1.8806245636	1.66854146618	1.96026433257	2.00056014338	1.24265806399	1.73368783465	1.22016008201	1.21627658637	1.32687474275	1.72763539348	1.85285957895	1.73457827	1.84773879937	1.57600405535	1.61173775843	1.56363637762	1.33936549243	1.65246800686	1.97061154617	2.18829594659	2.42657107278	2.9790946324	2.07442899986	1.88403474534	2.44147709186	2.46044317761	3.02431973041	3.52134798279	2.80457176809	2.42303124607	3.0661907372	1.39624469197	1.36863942588	1.3787660947	1.50407739678	1.5644405465	1.59127394181	1.05082162483	1.05779029415	0.978326122794	0.970778917158	1.05431202977	1.5368672196	1.12817109091	1.05082162483	1.0224509277	1.42310833424	1.41098697371	1.32972400963	1.66203036255	1.72097928717	1.70837786029	1.65249740189	1.7783364489	1.7867469274	1.46325540226	1.49514876603	1.40854497005	1.80500469598	1.75613229158	1.74745921033	1.72535518944	1.75581643722	1.65131361395	1.57131535677	1.53690871121	0.950561120828	1.61512656691	1.55316206361	1.56100661609	1.41783285151	1.41625181229	1.48157088877	1.27783950738	1.42212055088	1.40312399723	1.39851482564	0.818981067192	1.23561913577
RSF1	ENSG00000048649	6.78306527305	6.73781770396	2.70187027915	2.65748492645	2.76156284306	2.47196586326	2.58966453624	2.78993340142	2.64477615704	2.69078014634	1.81256116518	2.44175778551	2.83201385852	2.77447455808	1.45127824061	2.96195758123	2.67488034542	2.43279294803	2.66182846773	2.85854367432	2.67180664571	2.16933631817	2.76695519512	2.67454736379	1.44155355124	2.65079202717	2.59404266078	2.44644646981	2.8034754296	2.59790375455	2.35835914597	2.48209866116	2.62767471395	2.84658063177	2.11123516713	2.43113438523	2.65072413051	2.4154342047	2.46889125568	1.90269349322	2.41009483158	0.92765906879	2.84823480018	1.91559887979	2.79517079058	2.86066393332	2.84696926385	2.44630283349	2.83941637443	2.73653669396	1.79674701074	1.6213664833	1.93007108503	1.8484548129	1.5644405465	1.60140574074	2.97041446557	3.23750128899	2.93598226915	3.19826487096	3.16758253048	3.55019193434	1.35840915763	1.28647402584	1.37371557891	1.35066718348	1.33500106673	1.3660916538	1.4701758451	1.43983512805	1.46325540226	1.51072193949	1.57691472073	1.51292701205	1.44691898294	1.43270073393	1.42310833424	1.53901544814	1.60743590976	1.55603713571	1.51292701205	1.50185270175	1.48613969609	1.41098697371	1.34025042262	1.42791603581	1.51512723296	1.57691472073	1.44926916028	1.77325599766	1.71559810826	1.78002421301	1.50340574393	1.55065017208	1.48406841536	1.44742435051	1.43770487014	0.718474135327	1.43162228508	1.4209975679	1.44033670082	1.39568548986	1.50852006793	1.37163781984	1.36436180209	1.52038929849	1.4953372068	1.46446044118	0.929585058998	1.52878841115
R3HDM1	ENSG00000048991	6.67733884354	6.57066555581	2.33760635585	2.16628673932	2.39334508084	2.28841687889	2.1893654975	2.34967267669	2.40790889006	2.32486912262	2.2142767001	2.04908795959	1.92309017541	1.85868734242	2.14914174913	1.97809373208	2.20178113987	2.16511778984	2.30420507288	1.98014314303	2.41530903613	2.20596427724	2.22282783213	2.42516808308	1.88849827936	2.32296333545	2.06892416194	2.27013816457	2.35146335551	2.39060378385	2.32290304098	2.26362679595	2.43197350447	2.36040851813	2.15043767116	2.22109108958	2.23485110304	2.01416760284	2.17307924165	2.19795859411	2.31000703746	1.92223813486	2.02517640114	2.17735033314	1.95715271904	2.25762387074	1.81966792722	2.28020678734	2.10826378856	2.386229782	2.82672173082	2.54944517093	2.46809953147	2.70938264634	2.41412646773	2.72719901994	0.99325177301	0.989541193614	0.371563556432	1.56024766824	0.862889955147	1.01523067973	1.71379792776	1.78842056796	1.74221902367	1.57069708412	1.62924053973	1.64480505627	1.8594181177	1.85002837735	1.87487437594	1.90508815454	1.58309393709	1.47932922709	1.90657514366	1.89009536995	1.91839212016	1.30019166207	1.33236601909	1.28923264828	1.98650354602	1.95586047991	1.98513086221	1.2527629685	1.23256026118	1.1755733298	1.82131827147	1.82776990675	1.74221902367	1.3787660947	1.42791603581	1.43508452529	1.64111889194	1.62389737335	1.65249021988	1.50002175577	1.47371137372	0.830064633382	1.45963211459	1.39955096404	1.42743304293	1.8023248322	1.77829086272	1.75101710123	1.75611712929	1.86025167969	1.83448929197	1.57239854724	1.03145286147	1.5724391573
ADAMTS6	ENSG00000049192	5.22749830079	6.5227662483	0.480589712685	1.41862753231	0.806404944304	0.727513066855	-0.0642405892603	0.653656807542	1.40852817152	1.67068034716	-0.444481652594	0.216161688088	1.19976688954	1.44827183931	0.418050815301	1.30203589609	1.61762998825	0.943194301018	0.464150434741	1.25117522714	-0.120178321758	0.815223056773	1.49913317869	1.31683717224	-0.354392462436	1.40341196524	0.284055460387	-0.327795225723	1.70288034374	1.48620718601	-0.174647235355	-0.551458515992	1.4369087184	0.754640758675	-0.323790805837	0.749091384429	1.60559612616	0.189685598514	0.812991315641	0.522929368044	1.27291609231	-1.09047310025	0.207869900526	-0.700801231615	1.13884988653	0.546746832974	1.22001405342	0.819086949401	0.249690421979	0.771514350232	1.87640694329	1.57277392806	1.43983512805	1.57484646766	0.69314718056	1.27536280041	1.01160091168	0.667829372576	0.357674444272	1.29198368165	0.488580014819	0.254642218374	1.66581824587	1.53039470509	1.58103843791	1.71918877639	1.75440368268	1.70292825552	0.845868267578	0.828551817566	0.920282753144	0.908258560177	-0.867500567705	-0.385662480812	0.912282710477	0.891998039305	0.824175442966	-1.96611285637	-1.83258146375	-2.1202635362	2.07065303565	2.09062873107	2.09679018001	0.837247524534	0.883767540169	0.959350221335	0.223143551314	0.113328685307	0.215111379617	-1.89711998489	-1.237874356	-1.20397280433	1.83269442409	1.8706717881	1.81586811964	1.64934271328	1.62715389322	0.7095818018	1.60925046327	1.51825838732	1.49284039685	0.419608844893	0.577015782199	0.409980627787	0.595027436022	0.569956638283	0.57626286075	-0.942592672676	-1.17817755434	-0.310669352415
H6PD	ENSG00000049239	6.85204453173	7.06705811448	3.18122364328	1.51780155011	3.21528968104	2.87044803132	2.92104078765	3.32967845639	2.77110036724	1.41709599239	3.56439202157	3.06768093332	1.50467183017	1.37589646039	2.96520812878	1.4881956758	1.75322851308	3.03195353138	3.24738339903	1.54474445317	3.59871231699	3.00690285374	1.80730624042	2.78910285463	3.05957343706	2.80444141316	3.00440397831	3.47406869146	1.56411257209	2.74402600414	3.53291765744	3.5857101468	2.78854457963	3.14110627759	3.55045828074	2.91462458268	1.69018589162	2.97583830031	2.82255974808	2.91413456397	2.86331091934	3.62886606954	2.94260248735	3.61159826602	1.57317383852	2.96750401956	1.54684334175	2.92437548171	3.05139946019	3.19522490437	2.48823443988	2.74534598585	2.93810316072	2.29051251176	2.23108909129	2.53528285711	2.61447185414	2.7006898467	3.32431633733	2.61006979274	2.53290284806	2.34372703633	2.40964416529	2.30956070673	2.33505228313	2.58550584834	2.58399755243	2.60638654733	2.37024374147	2.48240351957	2.40784560365	2.40964416529	2.47317139357	2.41858876875	2.25654115449	2.23644529049	2.20717490819	2.5945081597	2.58701187273	2.55955019278	2.38416507999	2.37954613413	2.35896542643	2.83907846351	2.95906828918	2.9449651565	2.44234703537	2.44927947214	2.28747145518	2.6188546223	2.56109578815	2.46979301198	2.80631523466	2.83585428546	2.77090808514	2.84971958576	2.8455549992	2.20968109357	2.91305593759	2.85482659704	2.86025007878	2.46461219677	2.36943244517	2.40242657728	2.38802229495	2.54328254983	2.525486531	2.59885077514	2.14745502054	2.47206353898
LTBP1	ENSG00000049323	5.01574049565	4.60564927405	4.43817591945	3.3682616022	4.45270157929	4.9297501992	4.91174492617	4.54030520298	5.06407340291	3.54045734259	4.62494893865	4.84375353172	4.31759242055	4.28522913841	4.98325738006	4.40525672546	3.58734535995	4.97980645048	4.4840296998	4.26097957571	4.67963934022	4.91306877532	3.61980880869	5.08216513635	4.83393130904	5.10378959375	4.89631200713	4.56704752432	3.56827697506	5.09136097186	4.73307495853	4.79030536661	5.05583132049	4.54891776757	4.69111795686	4.84124610308	3.57968147137	4.94034358797	4.80922991778	4.87039136693	5.08561127577	4.55898407821	4.82174097094	4.68821378145	4.37672323797	4.77665570894	4.3844581664	4.93609147444	4.87512173118	4.47609866546	3.84844402379	3.81903013858	4.26112937987	3.7138159394	3.55649026607	3.82341034707	4.19328451008	4.43378856923	4.79785452982	4.50865928561	4.61254294032	4.43461908479	3.49347265777	3.49923112193	3.46354600673	2.48407296904	2.59674613154	2.58701187273	5.0681492003	5.08524790081	5.07536129766	5.09773000095	5.03695260241	4.61432812377	5.10218082072	5.07623575118	5.08140436498	5.15525498371	5.16249764341	5.18554052895	1.96571277635	2.03861954716	2.01889504181	1.57277392806	1.56861591791	1.58923520512	5.00193085347	5.05030462455	4.96786696225	5.17224380929	5.13767902059	5.14037617848	2.3616937013	2.29377659766	2.30850723146	1.4728761585	1.45866673927	0.881164520126	1.6114869098	1.55705677519	1.44430345531	5.00548324639	5.02617983986	4.99839456242	4.78523015732	4.84198990987	4.84170888202	5.13511736517	4.75775163579	5.13927891844
RCN1	ENSG00000049449	7.24201536367	7.27563358263	4.88055320412	4.14655702831	4.86502666043	4.79588330124	5.03498911708	4.8065474088	4.91148796641	4.32142806459	4.76307743609	5.04448668081	4.00716055688	3.93029746734	4.61327612309	4.21890863537	4.27770950268	4.78245710528	4.7629057943	4.12040148907	4.84299957649	4.78943726282	4.28912918965	4.91607739544	4.90192879529	4.98732331091	5.19799210035	4.87548120117	4.2713821028	5.00736732112	4.8477852456	4.84321173837	4.9755236026	4.87066974126	4.77099499883	4.72827895774	4.27753809304	4.98568199922	4.77282522986	4.78576848333	4.73836562041	4.41446119009	5.06579866801	4.82113665649	4.06890356662	5.04677000364	4.04586188833	4.76520353587	5.06198857273	4.80389516784	4.95695318385	5.21134235253	5.24986214628	4.89843663673	5.59582599982	5.15028128772	6.41180184721	6.47200620577	6.55299279085	6.22819537193	7.21446026307	6.46078043992	3.96802519554	3.88321192357	3.8922283781	4.07618059159	4.06354165307	4.10544934195	4.05334894152	4.04287581385	4.09982949245	4.07090533049	4.19855441612	3.98210861299	3.88711536972	3.91362172679	3.90197266957	4.12632760808	4.160600358	4.23830059564	3.77803436542	3.81595253668	3.82820651934	3.83514196109	3.74879794433	3.73909717027	4.29401475735	4.27151398063	4.35452696097	3.97349432752	3.97930775223	4.03282370557	3.90729203642	3.85055586559	3.90028309659	3.86209576136	3.87269137102	4.2230548815	3.80272062995	3.8652992602	3.86949307071	4.19206372779	4.21049063404	4.23811299802	4.3143343891	4.33117377052	4.25725631878	4.52629307189	4.69822176981	4.50921470963
CLPTM1L	ENSG00000049656	6.73945569825	6.92658299392	3.92640840742	4.01426825201	3.77946772629	3.8842523021	4.12142183907	3.85979739994	3.89072835755	4.01985867846	3.73560602235	4.1126023066	3.7737826996	3.70945614307	3.94490791709	3.65269127396	4.18239127793	3.94155301411	3.82372280044	3.67488924374	3.76710425768	3.91632659088	4.08861745145	3.90576728458	4.18204330565	3.91966765568	4.080217856	3.76437568512	4.05937182481	3.818042683	3.74548772099	3.76621007538	3.92237977252	3.81938342752	3.80635714739	3.83637281818	4.13579999307	4.19949405965	3.8767301207	3.93292073485	3.99560688486	3.91716175449	4.0906173248	3.79660519257	3.73206661811	4.11073914143	3.74081262504	3.83177952616	4.03170640452	3.77553545736	4.20379669578	4.06336975792	3.88424062442	4.16464768606	4.6881317067	4.15214166095	3.47010136031	3.17930304975	2.99172425216	3.54008938053	4.45713410716	3.25886547308	2.63691217327	2.68033636253	2.63619609733	2.85933964865	2.84024737071	2.81780106506	2.73501664933	2.71071331852	2.67138621673	2.67896462021	3.36002810462	3.09602999487	2.85359250639	2.90306858869	2.86903462051	3.43720781919	3.41279651751	3.57934356705	2.81361069676	2.85416870923	2.81180943539	2.94285878395	2.91071889923	2.85704475378	3.00320428839	2.96630346286	3.00022217883	3.17638577325	3.23553626576	3.23750128899	2.66666903083	2.65714202693	2.69393190534	2.65302738666	2.65402862975	2.75633869342	2.74487592934	2.71154515862	2.77168256618	2.98288938154	2.92566824019	3.02060192023	3.0119147885	2.94562946972	2.98204261176	3.405847088	3.51455839561	3.36922705707
NEDD4L	ENSG00000049759	2.65608753007	3.50345753329	2.73730722183	3.07357641688	2.30852129831	0.77243476378	2.03842902026	2.00579629943	1.27769078318	3.12414599427	0.995596817111	2.20710808817	0.301399173276	0.332306520096	0.953893116186	0.120595438271	3.35459681474	0.80923678534	2.25437697394	0.103903003303	0.965620834591	0.807416826421	3.23403487925	1.17454627501	1.94266090347	1.37036061487	1.988038159	0.71096751942	3.19831246575	1.15087991856	0.907064093055	0.946000787483	1.18915729294	2.17384031953	0.81271422408	0.6449868319	3.24443442891	1.94858366894	0.734296478638	0.755722448293	1.1938504042	0.931551002876	2.2265861652	0.96454792757	-0.185835206723	2.24336877837	0.0604132689384	0.848758857504	2.02356454678	2.33258667732	2.39516427429	2.33408376005	1.86717610851	2.59301339111	3.42978483851	2.44234703537	2.70871664565	2.88981604796	2.22354188565	3.04356960297	4.16929741546	3.09376601383	1.45628673294	1.4701758451	1.40364299945	1.81319474995	1.76644166124	1.81969883792	0.71783979315	0.806475865867	0.802001585472	0.746687947488	1.18478998491	1.47704872439	0.837247524534	0.940007258491	0.875468737354	1.3244189574	1.3244189574	1.3454723666	1.13462272619	1.1505720276	1.10525683139	1.01523067973	0.947789398934	0.928219302739	1.31640823366	1.3244189574	1.28647402584	1.5325568681	1.40854497005	1.35066718348	1.17899636115	1.20922698849	1.14596693917	-0.521403251812	-0.522778800861	-0.816459985246	-0.333168464491	-0.279880900873	-0.179702708572	1.2656616855	1.18401050505	1.2179880801	0.893554683254	1.1275712026	1.02459108485	0.958847335522	0.624818008776	0.858625101422
NFE2L3	ENSG00000050344	6.10265717448	6.34132537538	2.11351839958	0.355403145352	2.12127918816	2.87633206408	2.5662548461	2.23134523632	2.80183918887	0.549348329396	2.59571701846	2.62242396024	0.443207025938	0.50670129409	2.73332920007	0.487082526448	0.141727301379	2.87061345443	2.1518595752	0.204189805143	2.71695608114	2.92923232378	0.269238300245	2.6728265185	2.47071304377	2.80428296218	2.77404466239	2.61409381581	0.721273978681	2.66544360523	2.67012607578	2.72287349152	2.61867215685	2.28471860632	2.62879086523	2.77003240107	0.513714443094	2.52339419443	2.98798877472	2.85545377023	2.58650709653	2.22710889106	2.66499594687	2.6264738889	0.406787494535	2.60214663387	0.244286786887	2.8670988539	2.7148331534	2.21253361104	1.34025042262	1.54329810993	1.4586150227	1.0188473202	0.662687973075	2.30757263451	1.2781522025	1.97269117173	2.01889504181	1.06125650212	1.57691472073	2.78501124224	1.30562645805	1.25846098961	1.18172719538	1.72988406551	1.78002421301	1.83098018238	2.8396630879	2.76443053454	2.77383794164	2.77570884958	3.02674632708	3.37587957368	2.87073578338	2.90580756603	2.87807423009	3.03591406319	3.06572464537	3.10099278421	0.667829372576	0.620576487725	0.672944473242	0.79299251553	0.815364813284	0.845868267578	3.0713034604	3.09058780457	3.13157349647	3.20152618653	3.24804620217	3.29879544804	1.14276413085	1.22783037861	1.13914462908	0.992452655282	0.980077449228	0.957665308029	1.0307568629	1.17397486992	1.03997300936	3.1851199121	3.22231816641	3.19786908869	3.0782469296	3.10636175097	3.10365786295	3.03700374161	3.01208206087	3.10681784093
SLC4A8	ENSG00000050438	4.1353059434	3.08641218385	1.37374540961	0.908546866811	1.28204950243	1.30776306919	0.925491743227	1.45127132856	0.990912733687	0.858295090343	1.39805440415	1.04352707831	0.0277915869771	0.237239767751	1.34305467509	-0.0861399035439	0.876053497609	1.31866649194	1.40794006927	0.00883625095875	1.51087612343	1.34134274755	0.905915134317	1.08353914663	0.889546013306	0.913859879875	0.541176641274	1.23529603744	0.777111388366	0.784707099591	1.02108913857	1.28026662465	0.913071067314	1.47838147082	1.43081703146	1.08240486583	0.713865233142	0.801351797081	1.15684230235	1.25287264526	1.10355300552	0.973445427231	1.20447759934	1.54768857239	0.0518037947584	1.15875081232	0.234336456034	1.38968087188	0.986642050263	1.28380807499	1.78339121956	1.8916048042	1.88858365386	1.97129938306	2.12942147398	1.26976054486	1.54543258246	1.56653041142	1.64673369718	1.31372366829	1.78507048108	1.20297230399	0.34358970439	0.431782416426	0.30010459245	0.398776119957	0.488580014819	0.512823626429	0.058268908124	-0.210721031316	-0.198450938724	-0.162518929498	-1.237874356	-0.510825623766	0.625938430866	0.570979546586	0.688134638736	-0.527632742082	-0.462035459597	-0.328504066972	0.246860077932	0.173953307123	0.182321556794	-0.261364764134	-0.0833816089391	-0.150822889735	-0.150822889735	-0.139262067334	-0.198450938724	-0.0408219945203	0.0769610411361	-0.0618754037181	0.0462632322598	0.123873724364	0.141866881956	-0.404670149172	-0.305430466171	-1.36761439514	-0.270454691591	-0.429438681519	-0.494685792731	-0.0444375163996	0.0276116942643	-0.138124361892	-0.1218189716	-0.103284010865	0.00354146958717	-0.603673051967	-1.11743600437	-0.289386639067
BCAR1	ENSG00000050820	2.61596927712	1.63640761102	3.77550283516	3.98247441223	3.61367063132	4.27762575867	4.30598708841	3.6818037257	3.74287485414	3.69269370975	4.24065118307	4.34679925645	4.06745347857	4.02801660603	4.46283109517	3.85527685555	4.21446264701	4.31436795766	3.82850868418	3.98593065535	4.19080394659	4.293208831	4.01699320888	3.77055033101	4.4904049479	3.65953861131	4.23556163388	4.19151016811	3.76813131103	3.68794370266	4.2612188589	4.23894482228	3.71175110375	3.51029209595	4.28700468152	4.33181343806	4.09702730162	4.37263073154	4.32409696217	4.44938629269	4.03801376795	4.56204081171	4.23905183166	4.27699266896	4.04472444441	4.26262434271	3.97353546443	4.27994017597	4.32247372317	3.6724333384	4.3417253379	4.02713581253	4.08513562314	4.18067515197	3.87763857857	4.46900676118	4.21994878436	3.60168624241	4.23178497134	4.18067515197	3.25114938542	3.7374314947	2.63619609733	2.65675690671	2.71866038021	2.5945081597	2.59076704049	2.57489968831	2.75684036527	2.75874331542	2.67345875633	2.67896462021	2.76883167336	2.78130066284	2.90306858869	2.89369954799	2.92046978905	2.68375750853	2.56494935746	2.67276838696	2.88032142204	2.89591193827	2.78686138153	2.12226153886	2.22028985027	2.20937271127	2.98618686071	2.88814706287	2.93598226915	2.99122211808	2.92154737536	2.83026783383	2.39122872338	2.32592538283	2.32859214669	2.58955348884	2.59184766854	2.57052604036	2.40704137936	2.43714962437	2.40912500719	3.05969713737	2.95645433532	3.06717829926	3.09622412166	3.0369949428	3.09914127961	2.757520933	2.91820031494	2.59028131235
