#module 0 size: 10
499 821 864 1029 1163 1475 2128 6481 6605 6785
#module 1 size: 16
248 1969 2458 2707 2854 3246 3266 3590 3847 4094 4447 4704 5374 5560 5816 6692
#module 2 size: 19
980 1779 1968 2106 2108 2129 2309 2439 2572 2606 3218 3281 3364 4295 4577 5172 5307 5589 6217
#module 3 size: 95
100 131 254 419 513 543 560 589 598 605 689 743 811 893 900 949 1013 1033 1109 1149 1194 1222 1234 1236 1408 1560 1681 1962 2183 2207 2293 2357 2395 2398 2528 2670 2798 2936 2979 2982 3041 3045 3199 3365 3486 3519 3593 3597 3712 3757 3810 3914 3963 3978 4302 4308 4363 4426 4453 4612 4668 4670 4692 4794 4874 4897 5004 5087 5099 5287 5302 5361 5471 5510 5520 5791 5802 5843 5919 5964 5965 6231 6242 6308 6380 6422 6431 6447 6452 6475 6476 6510 6573 6616 6683
#module 4 size: 1
3490
#module 5 size: 13
335 601 753 1278 1436 2209 2370 2912 3946 5084 6158 6594 6696
#module 6 size: 3
2332 4457 5655
#module 7 size: 7
1484 2774 3035 4539 5509 5967 6285
#module 8 size: 7
428 2644 2999 4506 5328 6185 6428
#module 9 size: 1
2517
#module 10 size: 73
193 255 256 353 411 520 539 642 658 662 825 910 976 1028 1196 1214 1269 1279 1322 1333 1336 1421 1503 1768 1921 1998 2005 2050 2062 2486 2570 2672 2776 2844 2895 2910 2916 3021 3031 3038 3060 3095 3145 3200 3255 3666 3673 3894 4168 4209 4211 4287 4438 4465 4487 4547 4702 5595 6067 6080 6143 6163 6317 6322 6324 6459 6473 6534 6575 6609 6718 6747 6859
#module 11 size: 91
99 157 162 249 282 377 602 607 722 754 778 794 929 977 1252 1259 1264 1361 1398 1404 1413 1632 1700 1777 1924 1958 1986 2402 2491 2505 2555 2635 2639 2719 2731 2831 3014 3036 3042 3074 3087 3198 3473 3563 3672 3758 3902 3916 4032 4128 4153 4218 4261 4500 4593 4620 4637 4658 4695 4716 4859 4908 4929 5058 5118 5145 5406 5431 5480 5505 5590 5592 5730 5909 5926 5955 5959 5981 6007 6150 6275 6293 6354 6491 6543 6577 6621 6695 6715 6724 6907
#module 12 size: 81
45 143 363 502 510 541 636 640 917 941 1119 1168 1238 1243 1386 1393 1460 1789 1811 1911 1949 2090 2187 2242 2331 2362 2485 2563 2669 2671 2688 2708 2732 2786 3043 3105 3109 3150 3290 3314 3408 3413 3512 3655 3674 3738 3875 3972 4088 4162 4313 4320 4368 4611 4645 4659 4803 4974 5033 5113 5351 5362 5472 5488 5490 5494 5613 5639 5642 5709 5792 5823 5874 5944 6085 6102 6547 6554 6627 6712 6916
#module 13 size: 1
2330
#module 14 size: 91
57 69 121 202 352 386 503 525 542 886 1018 1093 1153 1262 1350 1444 1452 1477 1497 1610 1635 1647 1814 1837 1907 2063 2072 2096 2100 2224 2277 2280 2344 2617 2626 2733 2868 2875 2915 2948 2960 3177 3192 3301 3338 3363 3495 3525 3708 3732 3751 3764 3878 3920 4103 4144 4203 4358 4480 4504 4524 4562 4715 4853 4864 4871 5056 5223 5229 5366 5375 5378 5437 5526 5550 5701 5713 5773 5849 5877 5899 5911 5937 6028 6051 6179 6514 6603 6679 6739 6880
#module 15 size: 119
9 48 64 194 296 326 364 369 381 440 509 572 596 653 698 705 726 769 919 1037 1067 1104 1292 1342 1542 1620 1624 1723 1756 1761 1783 2007 2024 2118 2125 2130 2135 2235 2301 2424 2441 2508 2558 2739 2808 2859 2865 3048 3070 3136 3202 3275 3285 3421 3565 3596 3679 3684 3718 3852 3912 3993 4291 4345 4389 4452 4543 4552 4651 4664 4686 4762 4772 4800 4826 4921 4939 4996 5005 5101 5127 5150 5184 5188 5199 5356 5458 5581 5610 5672 5718 5723 5753 5772 5775 5808 5875 5956 5990 6058 6105 6122 6135 6161 6165 6273 6390 6413 6442 6468 6483 6507 6560 6583 6741 6776 6778 6807 6851
#module 16 size: 92
