sym	gene_id_x	ln_expr_Vec_Tam_5_counts	ln_expr_N1ICD_Tam_6_counts	ln_expr_Vec_Tam_11_counts	ln_expr_Control_A3	ln_expr_DDIS_C3	ln_expr_Vec_Tam_4_counts	ln_expr_Vec_2_counts	ln_expr_N1ICD_Tam_1_counts	ln_expr_RIS_A2	ln_expr_DDIS_A2	ln_expr_N1ICD_12_counts	ln_expr_N1ICD_7_counts	ln_expr_Control_C2	ln_expr_N1ICD_2_counts	ln_expr_N1ICD_Tam_10_counts	ln_expr_Control_B1	ln_expr_Vec_Tam_1_counts	ln_expr_N1ICD_4_counts	ln_expr_RIS_C2	ln_expr_Control_A2	ln_expr_N1ICD_Tam_11_counts	ln_expr_Vec_10_counts	ln_expr_DDIS_A1	ln_expr_Vec_6_counts	ln_expr_DDIS_C1	ln_expr_RIS_A3	ln_expr_N1ICD_Tam_3_counts	ln_expr_Vec_12_counts	ln_expr_RIS_B2	ln_expr_RIS_B1	ln_expr_Vec_8_counts	ln_expr_Vec_Tam_3_counts	ln_expr_RIS_C1	ln_expr_Control_C1	ln_expr_N1ICD_Tam_9_counts	ln_expr_DDIS_A3	ln_expr_Control_C3	ln_expr_Control_A1	ln_expr_Vec_9_counts	ln_expr_RIS_C3	ln_expr_DDIS_C2	ln_expr_RIS_A1	ln_expr_N1ICD_8_counts	ln_expr_DDIS_B2	ln_expr_N1ICD_5_counts	ln_expr_Control_B2	ln_expr_DDIS_B1	ln_expr_Vec_Tam_7_counts	ln_C12.rna	ln_C3.rna	ln_Q.rna	ln_preS.rna	ln_S.rna	ln_Tr.rna	ln_C12.rp	ln_C3.rp	ln_Q.rp	ln_preS.rp	ln_S.rp	ln_Tr.rp	ln_BJ_Y1	ln_BJ_Y2	ln_BJ_Y3	ln_BJ_OLD_1	ln_BJ_OLD_2	ln_BJ_OLD_3	ln_IMR90_Y1	ln_IMR90_Y2	ln_IMR90_Y3	ln_IMR90_O1	ln_IMR90_O2	ln_IMR90_O3	ln_WI_38_Y1	ln_WI_38_Y2	ln_WI_38_Y3	ln_WI_38_O1	ln_WI_38_O2	ln_WI_38_O3	ln_HFF_PD16_1	ln_HFF_PD16_2	ln_HFF_PD16_3	ln_HFF_PD74_1	ln_HFF_PD74_2	ln_HFF_PD74_3	ln_MRC_5_PD32_1	ln_MRC_5_PD32_2	ln_MRC_5_PD32_3	ln_MRC_5_PD72_1	ln_MRC_5_PD72_2	ln_MRC_5_PD72_3	ln_HFF_PD26_1 	ln_HFF_PD26_2 	ln_HFF_PD26_3 	ln_HFF_PD46_1 	ln_HFF_PD46_2 	ln_HFF_PD46_3 	ln_HFF_PD64_1	ln_HFF_PD64_2	ln_HFF_PD64_3	ln_MRC_5_PD42_1 	ln_MRC_5_PD42_2 	ln_MRC_5_PD42_3 	ln_MRC_5_PD52_1 	ln_MRC_5_PD52_2 	ln_MRC_5_PD52_3 	ln_MRC_5_PD62_1	ln_MRC_5_PD62_2	ln_MRC_5_PD62_3	ln_baseMeanA_sum	ln_baseMeanB_sum
SP100	ENSG00000067066	4.05814876271	3.26004144643	4.03313449963	3.24557069115	3.58384551993	4.04032248134	3.39491475263	3.37830040284	3.41300326366	3.63845902858	3.13511935618	3.17626787975	3.01658079282	3.19670577642	3.32381966257	3.16948481805	3.94384821826	3.15655802409	3.6811874503	3.02907869585	3.26744703311	3.38375293562	3.4113310679	3.33559295535	3.68015986294	3.64005900869	3.35789883125	3.39054121517	3.54670928895	3.55525564025	3.35958301247	4.09900948683	3.37595224205	3.14695066648	3.32865736632	3.48666780882	3.08522438458	2.99692891379	3.1350575651	3.11293897317	3.78906567886	3.42674509102	3.13772302657	3.65735165366	3.10324085848	3.06490238419	3.69111296641	4.06452041216	3.13549421593	3.05494413319	3.41444260841	3.31962572797	3.20193310414	3.07361881221	3.22007510544	3.36245655335	3.57599067204	3.51720105742	3.45093947356	3.50585765221	1.89761985993	1.87333945622	1.89009536995	2.02419306745	2.05155633819	2.06051353179	1.51292701205	1.45628673294	1.5260563035	1.53039470509	2.23108909129	2.1400661635	1.94161522477	1.88555334851	1.91545094157	2.13060982825	2.18717424148	2.16791018967	1.81319474995	1.80992677318	1.81645208182	1.94733770105	1.8405496334	1.92424865227	1.72633166391	1.75440368268	1.72988406551	2.30358459333	2.25234387656	2.30258509299	1.91026278542	1.89708276684	1.88154577443	1.83916636887	1.82551804057	1.75479750028	1.88410436799	1.89676883389	1.90676252833	1.67742647508	1.69560535101	1.67218909448	1.66280668277	1.71758249813	1.68271664515	1.78910579986	1.65205077267	1.86469698408	4.57894083975	4.43567282098
NEDD4	ENSG00000069869	2.9773637685	2.42909140752	2.89928951717	2.85480688098	3.02059753839	2.85932533673	3.40118097889	2.69825225849	1.67161842834	2.69880613993	1.96433941411	2.10694041999	2.24104875631	2.20600712541	2.73344095203	2.74647970076	2.88520659097	2.03376516933	2.42397983604	2.64936317433	2.72531504808	3.25746445645	1.75628755102	3.40219436768	2.72398553116	2.26839260352	2.65571862319	3.31755590623	2.21262416386	2.25698762389	3.31916235562	2.95621143089	1.99110474905	2.72624000526	2.61676416578	2.77930525964	2.85305376189	2.50548828161	3.13032050801	1.02020691321	2.88096290654	1.92297455415	1.95307624287	2.86925663785	1.97770346923	2.87701061042	2.92982774622	2.91746908561	3.17638577325	2.6511270537	2.96887481938	3.15785112303	2.74919214443	2.94864066602	3.11883447069	2.67000213346	2.53528285711	2.68239045432	2.89922137317	3.25192367891	2.10778601469	2.09309786813	2.1138429684	2.32042501112	2.37211115564	2.39242579699	2.28033948405	2.19499988231	2.24918431627	2.27212588551	2.33795223683	2.43449016387	3.00121720378	2.94864066602	2.96475746925	2.52652832448	2.57945896673	2.47905623611	2.29556047806	2.2533948488	2.29253475714	1.88706964903	1.85159946958	1.90359895098	2.76316950032	2.79483933117	2.72981169288	2.95491027903	2.88981604796	2.92959247105	1.96320037543	2.00149675885	2.01768188512	1.61609099869	1.65634096608	0.896281627447	1.62010747349	1.66637356783	1.72911951605	2.73367508598	2.77852325924	2.6818908569	2.64161858964	2.71006747038	2.74162608651	2.63470582339	2.26085534805	2.80902936303	5.20556182673	5.38008598884
ZXDC	ENSG00000070476	1.6951505331	1.30236107312	1.660173493	1.35465562301	1.53002698086	1.63600263702	1.18690119667	1.23763885458	1.48554122258	1.85212385937	1.28849078695	1.26250758562	1.53904313807	1.24310998352	1.47047304204	1.43551763436	1.66550147088	1.19472726316	1.43468670049	1.48051473549	1.36243468069	1.28792781174	1.61799927516	1.23390099153	1.66018986831	1.25366883467	1.18494384741	1.27546877003	1.34560517649	1.42093322161	1.13599241266	1.42637927351	1.73611390311	1.3259721058	1.16002591983	1.16491396023	1.42339472905	1.37475313609	1.33162978306	1.33700759038	1.65694603391	1.62131894335	1.28186602527	1.69742797727	1.2753881416	1.3505052967	1.6561301794	1.82238012615	2.08815348228	1.68454538492	2.16561923792	1.86097453825	1.39128190263	1.71559810826	1.84530023616	1.58103843791	1.9919755159	1.94876321804	1.56653041142	1.55603713571	1.07500242303	0.99325177301	1.03318448335	0.760805829034	0.875468737354	0.841567185678	0.951657875711	0.99325177301	0.887891257352	0.896088024557	1.07840958135	0.891998039305	1.0079579204	1.07840958135	1.03673688495	1.08518926834	1.02961941718	0.978326122794	0.974559639998	0.996948634892	0.963174317773	0.536493370515	0.56531380905	0.559615787935	1.07500242303	1.05082162483	1.04027671166	1.19694818939	1.11185751542	1.02604159583	0.951876172346	0.96943671681	0.90416459455	0.839152640682	0.780790947466	0.497431307279	0.894896713186	0.823225898871	0.7069236157	1.02385934082	0.912516370325	1.03224962942	1.03291684291	1.07604826161	1.04865002105	1.02749227427	0.733191323832	1.01249783659	5.85805737441	5.6854299599
JMJD6	ENSG00000070495	2.7048560833	2.82491575905	2.84438784583	2.73093989053	2.59415631941	2.77169643963	2.65052747435	2.77475375322	2.72989794706	2.58908559635	2.33517569715	2.51204014751	2.7248090816	2.32949831893	2.83831844092	2.66416590308	2.77399036758	2.36839321532	2.65966524032	2.66342761003	2.93449264971	2.65603095919	2.68852736129	2.57535963524	2.66864281973	2.83809535861	2.78566952497	2.67066458911	2.65071316555	2.716737814	2.70519787249	2.82503583879	2.77450648736	2.63819873703	2.92448379835	2.67115179903	2.60440102533	2.69742795301	2.62974927774	2.84682325052	2.52162373268	2.73160423091	2.26582597825	2.67025718762	2.36877274656	2.67916151523	2.59875106797	2.73224939799	2.00821403239	1.83736998048	1.99877363861	2.32238772029	2.10657020907	2.53369681396	3.73719331439	3.2786530289	3.29212628661	3.67020618885	3.48676326999	3.9374958014	1.67522565297	1.72988406551	1.69377906087	1.43031124654	1.50185270175	1.49962304643	1.89461685467	1.73871024814	1.81156209652	1.81645208182	1.61740608208	1.66959183525	1.91692261218	1.86562931779	1.9358598132	1.62531126159	1.75440368268	1.69927861643	1.66581824587	1.69561560868	1.71918877639	1.40364299945	1.32707500146	1.34286480319	1.80005827204	1.78339121956	1.83258146375	1.36097655314	1.38629436112	1.31372366829	1.51653447289	1.50234236537	1.54625006891	1.61613745867	1.63142485356	1.92989023515	1.63885995562	1.67340660738	1.65625023377	1.75035488993	1.68523409446	1.72975083979	1.75587444401	1.69736455745	1.6833571321	1.47594538557	1.55239063327	1.48403800673	4.66276730429	5.10297471206
EIF2B3	ENSG00000070785	3.1383064545	2.83505776905	3.2143314109	3.0633179839	3.18916477519	3.2091125632	3.16065394581	3.08036212147	2.98413266856	3.01367926084	2.73228476735	2.63424824837	3.22393247971	2.75050110845	2.92117208646	3.06096368923	3.16869424944	2.69968066961	3.03611272857	3.09148912844	2.85310293973	3.09465789954	3.17707026109	3.14806164347	2.90666243052	3.1090563743	2.93925579841	3.01662642716	3.04601952712	3.00851937784	3.07451347662	3.19657770006	3.201324335	3.10180519285	2.91228664569	3.08507163163	3.25374619052	3.11224424467	3.02817175962	3.34305493367	3.11157435647	3.20947865853	2.53924714082	3.0124703983	2.74995067906	2.82242511636	2.914923226	3.22082346043	3.60059453925	3.23985423125	3.30871652887	3.86009793256	3.61550198431	3.50645789232	3.95718755738	3.51868407712	3.39651979211	3.55477646959	3.67705987731	3.65919314374	2.18717424148	2.10900034392	2.14710019015	2.10778601469	2.06686275947	2.08939187253	2.60194867022	2.57261223021	2.54631527792	2.54788144895	1.85785927093	2.2752138962	2.86448398694	2.80457176809	2.82672173082	2.45100509811	2.4595888418	2.55955019278	2.48490664979	2.46809953147	2.48323859269	2.02683159141	2.02154756326	2.02022218202	2.51850259922	2.55412171881	2.61080481666	2.38416507999	2.36179695263	2.40784560365	2.14636776686	2.15117025088	2.12190792186	2.13156201836	2.08964513328	2.37098888901	2.06758737662	2.02661974249	2.09894665462	2.6188249688	2.69225110473	2.62795565703	2.69922593352	2.52088337935	2.57554264304	2.32324042624	2.47683912128	2.41998315233	4.29708283164	4.55115576129
RPL31	ENSG00000071082	5.44962954898	5.33284538074	5.46848050527	6.07175667318	6.00591744112	5.28522827201	5.21318073596	5.22645175287	5.98660789361	5.861286293	4.82824618042	4.8744816661	6.12355963916	4.50517112164	5.05476495256	6.11916768479	5.49893424785	4.77235405202	5.98995034665	6.03346624189	5.0865646466	5.31510302884	5.93162190582	5.19385697797	5.92929236428	6.1614097056	5.16269954491	5.1637799379	5.98202861854	5.9846068565	5.21954616684	5.39959981584	5.91681899587	6.12001952926	5.15751273279	5.96402775652	6.19328007013	6.07872542931	5.24912357079	5.98699938082	5.89689765987	6.01516926476	4.81902187756	5.87440480408	4.62165997685	6.06604355975	5.76421799637	5.43169749583	6.02211498631	6.23146521549	6.18499389465	6.23142588335	6.30702318239	6.15053880052	6.93184283051	7.33102101172	6.31324002783	6.70078030883	6.7626485788	7.26296515023	3.48000856209	3.402196882	3.36418755603	3.62167070442	3.50885525637	3.5133348816	3.63363097988	3.62140328899	3.72665681845	3.65221546974	3.60250423837	3.30211342344	3.500741012	3.44744463283	3.53805656438	3.2172745435	3.18717873812	3.25192367891	3.69957208365	3.68887945411	3.68687745144	3.19703913026	3.16463081002	3.16926532431	3.69237334337	3.8068846873	3.83168025275	3.36832977804	3.39618483984	3.45852244828	3.82798161149	3.79171576527	3.80847901822	3.83156645455	3.77812702521	4.6315061714	3.66154480341	3.59231276528	3.59445631337	3.61507643292	3.67315372495	3.68064560558	3.6248135013	3.60329101899	3.59902060629	3.66805681667	4.18955528163	3.85002442178	4.31378003554	4.10270152072
ING3	ENSG00000071243	1.9871659992	1.92893293989	1.88388050809	1.48846033235	1.42127005302	1.60844292921	1.88806616634	2.28630244055	0.808301056527	1.56236116441	1.99697767049	2.13701201577	0.822995707219	2.00229580779	1.83959183832	1.98156713879	1.68041023224	2.09966373574	1.00520589301	1.28659999932	1.99239131922	1.84542119298	0.929102833373	1.94930831791	1.32986327665	1.4414651206	2.16968410758	1.96102567227	1.02624453192	1.23412872361	1.89213527083	1.91245363332	1.02160706723	1.74094420657	1.95799027285	1.4722553968	1.41707860677	1.15266752295	1.74735348101	0.034911114518	1.35746837341	0.830048091259	2.15497711536	1.36975825988	2.02874818839	1.31846328644	1.5264742832	1.9961901701	0.797507195884	0.891998039305	0.698134722071	0.871293365943	0.292669613963	0.797507195884	2.13534917362	2.01889504181	1.48839958406	1.07500242303	1.24126858907	1.79674701074	0.862889955147	0.815364813284	0.85015092937	0.482426149244	0.524728528935	0.69314718056	0.875468737354	0.815364813284	0.928219302739	0.940007258491	0.625938430866	0.518793793415	1.02604159583	1.0188473202	1.01523067973	0.34358970439	0.457424847039	0.371563556432	0.93609335917	0.85015092937	0.916290731874	0.418710334858	0.285178942234	0.385262400791	0.802001585472	0.871293365943	0.854415328156	0.329303747143	0.431782416426	0.593326845278	0.615106498121	0.467001973155	0.587071037791	0.702380417729	0.680107548381	0.991495161813	0.818197927198	0.740712591692	0.742535868435	0.552678233516	0.603948014468	0.603143010903	0.742879770031	0.662155321448	0.686384745752	0.615610909191	0.701670510563	0.699133308392	4.65913533356	4.48673150141
TCF3	ENSG00000071564	2.75753725861	2.82599810041	2.71916643639	3.17477003948	2.84014129398	2.75768914109	2.91314866541	2.63934624292	3.12736537491	2.79294271236	2.77093169553	2.77123678832	3.27782676963	2.58901432546	2.84410861971	3.2401757926	2.88938204995	2.75360284535	3.1191325628	3.21528098415	2.77601401851	2.89532086154	3.07995818384	2.75599118459	2.88658744293	3.24202971996	2.70213231506	2.89147156043	3.25873664348	3.20934069808	2.89395937221	2.69152729393	3.26562679148	3.20764025314	2.8954909195	3.0426687077	3.20372736352	3.33397269394	3.02319139825	3.33582176305	2.78667521699	3.19421096093	2.82372137822	2.75401576655	2.74822983313	3.26145811358	2.89198856253	2.78995197728	3.56727663235	3.22446020316	3.23159459728	3.28541234867	2.8964642719	3.04356960297	2.81660560766	2.1447610078	2.71004820376	2.74019465443	1.53039470509	1.95018670582	2.6511270537	2.67138621673	2.69934576047	2.36837283353	2.37024374147	2.37490575457	3.13200989185	3.16039889511	3.09919098192	3.13200989185	2.46385324059	2.55256529826	3.09285898428	3.12148347886	3.11395965492	2.27418561847	2.26176309847	2.33117254985	2.89369954799	2.88200350823	2.84549061022	1.96009478405	1.91397710195	1.97823903617	3.06432506502	2.93438864331	3.02286094094	2.60712428251	2.52572864431	2.46385324059	2.48484781222	2.37213927185	2.44220683511	2.41234429384	2.43182966645	2.29733760056	2.36051517957	2.34292037517	2.28730175155	3.07223344045	3.04275923133	3.1187943262	3.17895771422	3.15454877833	3.13498000418	2.82242509965	2.90670575717	2.68772735392	5.63968768938	5.57186104933
TFRC	ENSG00000072274	4.93948579091	4.5499265523	4.99870537471	4.11279843882	3.92010307775	5.00390050716	4.44684182846	4.95238424682	4.5801315803	4.13578654008	3.92542461238	3.97751902128	4.05581408485	3.96648531372	4.5664059071	4.04640899281	4.85057143763	4.05015439731	4.50817280267	4.14980693688	4.71065902481	4.57394575032	4.03465518474	4.51688612134	4.12341749447	4.39440985288	4.80367246988	4.66767009663	4.54641421981	4.51748208203	4.61920423652	5.04468694059	4.50620900924	3.89785087146	4.75007847418	3.81068763022	4.00420100627	4.11296491399	4.4071274563	4.02052158836	4.12152148107	4.57873287427	3.51496421281	4.05242152789	3.86427799574	4.10918464118	4.05761280152	4.98572311431	4.44500143384	4.69866052908	4.52990770149	4.73426675932	4.95138056688	4.77996347636	5.46721590301	5.6729795655	5.43825320685	5.74425240721	6.36786123272	5.98285257026	4.02356438016	3.98657373669	3.99893437742	4.14662070679	4.15997623565	4.18965474203	4.18631584076	4.07261007008	4.13292404419	4.16464768606	3.3904734183	3.30652033472	3.9518204753	3.9092190781	3.90217466937	3.53251799899	3.61496377116	3.61872519419	4.04725295469	4.00715135052	4.00076621526	3.84160054113	3.8450281366	3.84310155996	3.59813384081	3.65143715864	3.61226835174	3.3304171996	3.37108175776	3.42913675035	3.97586690362	4.00820098277	4.01682771375	3.6124723393	3.62812916535	3.14365883755	3.57855414228	3.66007580456	3.63268980026	3.6772511469	3.73509870823	3.63793459375	3.65319164614	3.67035770488	3.66085487536	3.62674101953	3.33491063781	3.71115478377	0.701147501777	1.35965792717
PVR	ENSG00000073008	3.83659006418	4.55739462926	3.72065336386	3.43884052658	4.04985209469	3.78262158175	3.71064907583	4.58181640602	3.30971804599	4.01749407562	3.75252513574	3.79329050651	3.38236341798	3.59879548907	4.75127391172	3.47326562364	3.72679668141	3.59505711315	3.18351746054	3.52376017221	4.67140320147	3.76638729956	4.12332859392	3.81115000081	4.05461402848	3.20862166424	4.61745993728	3.78780447042	3.23308152349	3.18480739447	3.77242783551	3.67916605799	3.25264890062	3.36952009477	4.72860379415	4.12957250769	3.56515028912	3.6238755081	3.84013282707	3.26983024395	3.91805932592	3.28642113326	3.67581149331	4.00412205947	3.65079780009	3.51496703089	4.05186753739	3.72086062081	3.81859106064	3.84331580742	3.70868208141	3.94041607993	5.26009615373	3.67756569421	4.22668774921	3.89609685488	4.27179315427	4.30689891198	5.75463400481	3.82362885467	3.24804620217	3.20193310414	3.1912990571	3.08922261664	3.07592881555	3.08007342199	3.56047773931	3.54124913711	3.49681054587	3.57178368224	3.54443154975	3.45378983178	3.33648106694	3.34109345759	3.32287541489	4.18372812336	4.17914516391	4.26127043354	3.5061578173	3.50254987592	3.55391846868	2.80759383144	2.92046978905	2.89867056071	4.00149801186	4.00496675107	3.91501851441	3.689629173	3.61469455592	3.59319420398	3.40019196173	3.41958514871	3.43640430514	2.91723607405	2.92196954311	2.47331812564	2.95355951351	2.89799290967	2.86248700628	3.85112581034	3.85454900429	3.91168347519	3.77838760945	3.85971690232	3.78235481735	3.93170495211	3.71870901411	4.01673787022	3.01974303155	3.57707320572
RASAL2	ENSG00000075391	1.34625862131	2.01903719777	1.33517588757	1.34000516117	1.3115794253	1.31045798563	1.4360581654	2.08142329862	0.69881052885	1.44149394975	2.47144836222	2.50502493447	1.41493002596	2.44820083568	2.18468784337	1.43265512827	1.22538693718	2.38597049321	1.03771265911	1.51591325513	2.26050765703	1.28948163247	0.893933383871	1.40944614292	1.10845483277	1.00956424295	2.23501031779	1.34752909903	0.976686344964	1.06401357412	1.32772288847	1.24718684029	1.07922263306	1.31717345501	2.16266622428	1.01063141771	1.38763078677	1.38324420281	1.2992656277	0.522154037733	1.46324734062	0.924564932143	2.42971655009	1.50889323671	2.41654669876	1.38473691502	1.52213034456	1.28696025366	2.32630161961	2.32336763218	2.17019590495	2.64617479738	2.46385324059	2.35042242241	2.24707238306	2.42657107278	2.10900034392	2.49732916979	2.61153930072	2.59972232422	1.87793716547	1.87026253072	1.83098018238	2.05027016438	1.95444505151	1.98100146887	1.14103300455	1.10856261952	1.10525683139	1.17865499634	1.09861228867	1.08180517035	1.49738840863	1.47247205736	1.49065437644	1.06125650212	1.19088756478	1.04027671166	2.17133680638	2.18941639489	2.1494339135	1.8916048042	1.93730177452	1.88099060296	1.3244189574	1.41342302851	1.18478998491	1.53471436624	1.50185270175	1.5368672196	2.25721626561	2.28190621702	2.22642279192	2.13901893134	2.15671698478	1.27943112639	2.04667569877	2.07009084713	1.97168706459	1.42955644811	1.37740987217	1.2407299689	1.21302007873	1.44011524474	1.45014720638	1.16548574641	0.533324612023	1.36823575179	4.48069791195	4.25946644563
SLC25A3	ENSG00000075415	5.44143152654	5.53004510694	5.41379883577	5.50041893445	5.45938859233	5.41976869958	5.46781172195	5.61878746317	5.43675703522	5.36791415569	5.21161310393	5.3113312192	5.59769671848	5.18004516943	5.44690091736	5.41212489796	5.37196686899	5.24341361896	5.37062526739	5.51980039181	5.43669811364	5.54809520965	5.50647177176	5.51890341472	5.32836986271	5.39924547297	5.55081350468	5.49553870383	5.34293888659	5.34629699113	5.46697777644	5.44520114549	5.44177327371	5.46259482811	5.53349939387	5.41612000389	5.58131283829	5.52762709844	5.48981487641	5.6305042616	5.3536188308	5.4704470522	5.2722788967	5.36139967421	5.18714504083	5.44005195899	5.30532626684	5.42951190213	5.45331054851	5.31162838061	5.48562646485	5.48317736544	5.37620390521	5.36377733802	5.88788023085	5.90938643607	5.59489723594	5.72564180901	5.9283117321	5.77069317994	4.51950335923	4.49825290364	4.50080917066	4.41461482427	4.43675153436	4.42592389571	4.54669325623	4.53924403587	4.55755433205	4.55303443157	4.08815880314	4.32121449528	4.60226597284	4.55797375116	4.56320170117	4.28289666877	4.29182836676	4.34302589732	4.68877576984	4.69957086141	4.73978848771	4.13196142579	4.12535861575	4.15590991788	4.66051028102	4.68757932223	4.76319905021	4.41715243665	4.38290125208	4.41679031461	4.68652623454	4.70181056251	4.72484564588	4.70732087065	4.73218720533	5.27047745458	4.60394065092	4.64616958269	4.6179545921	4.61151784491	4.65947042842	4.66981165464	4.6973767336	4.62948672299	4.61498583153	4.60436791886	4.92673070132	4.67936689878	3.60044557386	3.92488410173
FNDC3B	ENSG00000075420	3.94258656488	4.00157954423	3.92258205451	3.6598372291	3.61204288013	3.95745195128	4.18998297486	4.09253187819	3.55110822463	3.64942999738	4.26426810776	4.2630203075	3.47674680652	4.32207832577	4.13103843631	3.54398894621	3.87792113606	4.23443920691	3.83908628041	3.68819215799	4.22028042624	4.14139205658	3.3634911042	4.18979538133	3.69181609943	3.61485611672	4.10952764024	4.20305152701	3.75521905245	3.76308211026	4.1953646693	3.96745512319	3.69124488579	3.47058790802	4.12004970297	3.47647739736	3.64387334478	3.57893666934	4.10061862289	3.00979829463	3.64028869052	3.69717295028	4.21938149357	3.65490916663	4.25121674631	3.67484630537	3.66786046627	3.94190351969	3.17345996134	3.28541234867	3.3203487938	3.14931136148	3.93143339895	3.55877076877	3.54645146098	3.8033235885	3.77092016445	3.47692309219	4.75823456171	4.17377169585	2.96114082878	2.90197089374	2.93545134267	3.42588999425	3.41015712303	3.40419289064	2.70938264634	2.69665215615	2.69732623774	2.73176672772	3.26766598904	3.19540246868	2.72326716691	2.71800053196	2.72261035243	3.20599319904	3.27638973107	3.30431930669	2.78006073708	2.72063731661	2.75174805637	3.33896730513	3.32215417432	3.32467624375	2.75366071235	2.78315767359	2.67621547758	2.93598226915	3.00963517872	3.02674632708	3.01524603658	3.05333772343	3.03817536283	3.12557580198	3.13388952867	2.65077615093	3.22700016407	3.21499628437	3.19396870095	2.73400370819	2.73511527717	2.71666164529	2.79619146858	2.93400984005	2.93095944924	3.10192438929	2.70130483619	3.11463393354	2.37114757754	2.94480805283
BCAP29	ENSG00000075790	2.60102552592	2.696410998	2.73381060505	2.35719681338	2.54715188265	2.69864814553	2.81408887716	3.06889577265	1.90331559868	2.35737023687	2.68445529409	2.70036684725	1.91868236768	2.79566706987	2.57264407336	2.30416933004	2.58287930981	2.69360199059	2.31495241957	2.11231909526	2.67782657157	2.74327246395	1.6711494536	2.82207706247	2.49733166632	2.36933445657	2.94603011891	2.83594634539	2.19345985313	2.25701588447	2.80011355116	2.76514479734	1.90237015143	2.30694104751	2.74353582089	2.52111804406	2.32563935484	1.92959645473	2.57856709627	1.36179392332	2.49041413788	1.88742142819	2.68612136999	2.4345928527	2.54067780806	2.33984555612	2.49327197741	2.69555675926	2.30757263451	2.65042108827	2.54866361559	2.35232718489	2.66025953727	2.34084380511	3.78691319439	4.51906748693	3.78100274299	4.12244599233	5.02899897811	4.34976167409	2.23323501486	2.22245904851	2.25967759198	2.25023861262	2.25549348546	2.29958058397	1.87487437594	1.78507048108	1.85629799037	1.90657514366	1.95586047991	2.17133680638	2.09801792725	2.150598736	2.18941639489	2.54474665014	2.64262239578	2.68648602319	1.90805992492	1.86717610851	1.84371920816	2.66514270009	2.44927947214	2.50061594349	1.83098018238	1.80664808172	1.81482474216	1.96431123443	2.02814824729	2.08318452796	1.90961463339	1.93328136705	1.98411797194	1.99243746321	2.01963510283	2.1952984904	2.08114049165	2.17893910023	2.22061546934	1.72574972415	1.75511863639	1.68560493954	1.67539968427	1.61615715567	1.65143855128	1.74503666772	1.84874102312	1.80134559317	2.98152998072	3.1912070566
NFKB2	ENSG00000077150	3.73458755855	3.71153561387	3.51787381966	2.82441988399	3.39077167321	3.42030910505	3.40746548965	3.65517698114	3.33534420545	3.35386861673	2.986460971	3.02597165418	3.08415982759	2.68033427334	3.66089572993	3.02537021772	3.62970914511	2.83941524733	3.34742435492	2.93736788418	3.67077458454	3.53211102337	3.65964382019	3.35273573504	3.61800631415	3.43106095578	3.63898770103	3.51945638502	3.45314608106	3.39448015036	3.47688949047	3.42088692037	3.53744087336	2.86343955407	3.7803246462	3.56949904575	2.87754882078	3.05238855991	3.58837373261	3.6053897577	3.31378775699	3.49904155142	2.81980955067	3.23086316201	2.77854399613	2.92971391824	3.35332647483	3.65063739559	2.38508631451	2.55022611591	2.93916192207	2.52732736567	3.31491301307	3.59895474659	3.03109941739	2.66583835229	3.55990907282	3.00815479355	3.45568556695	3.5458747597	2.20386912005	2.15986879079	2.11986345618	2.5937610547	2.58324255051	2.5680215565	2.42480272572	2.41233595695	2.36273901581	2.35232718489	2.18267479632	2.4544474423	2.33505228313	2.37397508908	2.28238238568	2.55567572068	2.52572864431	2.53449014998	2.33988087774	2.39698576842	2.37117788446	2.16332302566	2.20386912005	2.17588743995	2.53210825127	2.38692624143	2.4318574287	2.42125662271	2.38139627342	2.36368019235	2.59143167115	2.57396771875	2.6169023527	2.29986004512	2.25564360407	2.2971731471	2.17662951347	2.18275895253	2.2192035859	2.49810832625	2.4206610804	2.48966495939	2.49503178467	2.38544198329	2.43649840105	2.28645863057	2.49632005916	2.32983629594	2.36565579779	2.7347166301
