,biocarta,chr,cluster length max,cluster length mean,cluster length median,cluster length min,clusters,conductance max data/red-new-alt/net_exp_final.txt,conductance max data/red-new-alt/net_mirna_final.txt,conductance max data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance max data/red-new-alt/net_tf_final.txt,conductance mean data/red-new-alt/net_exp_final.txt,conductance mean data/red-new-alt/net_mirna_final.txt,conductance mean data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance mean data/red-new-alt/net_tf_final.txt,conductance median data/red-new-alt/net_exp_final.txt,conductance median data/red-new-alt/net_mirna_final.txt,conductance median data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance median data/red-new-alt/net_tf_final.txt,conductance min data/red-new-alt/net_exp_final.txt,conductance min data/red-new-alt/net_mirna_final.txt,conductance min data/red-new-alt/net_ppi_unique_nodes_int.txt,conductance min data/red-new-alt/net_tf_final.txt,cp,go,kegg,mir,modularity data/red-new-alt/net_exp_final.txt,modularity data/red-new-alt/net_mirna_final.txt,modularity data/red-new-alt/net_ppi_unique_nodes_int.txt,modularity data/red-new-alt/net_tf_final.txt,reactome
data/red-new-alt/multi_cluster/clusters_a_0800_phi_4000.txt,0.0,0.0,2683,608.909090909,351.0,2,11,1.0,1.0,1.0,1.0,0.831823555378,0.914764013618,0.842198217467,0.861969663282,0.888242142026,0.993982700263,1.0,0.942664418212,0.377121860861,0.661032528213,0.423867323639,0.335771901989,0.181818181818,0.909090909091,0.0,0.181818181818,0.0145661482367,-0.0622378388977,0.0377971467908,-0.00260065567759,0.181818181818
data/red-new-alt/multi_cluster/clusters_a_0999_phi_2000.txt,0.0,0.185185185185,2559,247.925925926,5.0,2,27,1.0,1.0,1.0,1.0,0.829117593369,0.778802768302,0.77915181034,0.802121665165,1.0,1.0,0.873015873016,0.862068965517,0.0,0.0,0.0,0.0,0.259259259259,0.814814814815,0.148148148148,0.037037037037,0.012174797517,-0.0761198885118,0.0415261932222,-0.000178826113161,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0950_phi_0250.txt,0.0,0.0,2528,609.090909091,291.0,7,11,1.0,1.0,1.0,1.0,0.849832245208,0.906249455283,0.792386612418,0.831527969872,0.916990920882,0.962368908081,0.810930576071,0.832840028189,0.436561059051,0.508804038198,0.458347477765,0.432741133317,0.272727272727,1.0,0.272727272727,0.272727272727,0.00995025039741,-0.0717644235969,0.040438231472,-4.92452627919e-05,0.272727272727
data/red-new-alt/multi_cluster/clusters_a_0999_phi_0600.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0980_phi_1000.txt,0.0,0.111111111111,2551,248.037037037,20.0,2,27,1.0,1.0,1.0,1.0,0.893473010962,0.913918027984,0.814456829052,0.899059497959,1.0,1.0,0.926873857404,0.970515970516,0.0,0.0,0.0,0.44477028348,0.37037037037,0.888888888889,0.259259259259,0.111111111111,0.0105626132383,-0.0726874836644,0.041196517855,0.00122771214259,0.259259259259
data/red-new-alt/multi_cluster/clusters_a_0900_phi_2000.txt,0.153846153846,0.0384615384615,2570,257.423076923,9.5,2,26,1.0,1.0,1.0,1.0,0.887807446102,0.921202492615,0.757494867334,0.821902254191,1.0,1.0,0.787114845938,0.99052765549,0.0,0.0,0.333333333333,0.0,0.384615384615,0.961538461538,0.153846153846,0.115384615385,0.00827118950587,-0.0693919085312,0.0361603014395,-0.00237160636571,0.307692307692
data/red-new-alt/multi_cluster/clusters_a_0980_phi_0300.txt,0.0434782608696,0.130434782609,2551,291.260869565,27.0,2,23,1.0,1.0,1.0,1.0,0.884587819805,0.898749601557,0.790408254505,0.88150321264,0.988700564972,0.993340270552,0.909090909091,0.944574717544,0.0,0.0,0.0,0.445579400322,0.391304347826,0.913043478261,0.260869565217,0.0869565217391,0.0107212636937,-0.0711602094791,0.0412561750466,0.000770280064012,0.304347826087
data/red-new-alt/multi_cluster/clusters_a_0900_phi_0500.txt,0.0,0.0666666666667,2570,445.933333333,167.0,4,15,1.0,1.0,1.0,1.0,0.808532082403,0.927611176169,0.794724810711,0.88974383023,0.851851851852,0.963171355499,0.833333333333,0.97375328084,0.0,0.773851590106,0.428571428571,0.444029301086,0.333333333333,0.933333333333,0.2,0.2,0.00833433548415,-0.0694723790398,0.0360019540081,-0.00225585094384,0.333333333333
data/red-new-alt/multi_cluster/clusters_a_0990_phi_3000.txt,0.0857142857143,0.114285714286,2560,191.314285714,16.0,2,35,1.0,1.0,1.0,1.0,0.896357609225,0.92996590828,0.834644035716,0.881210475525,1.0,1.0,0.888888888889,0.963963963964,0.0,0.0,0.0,0.0,0.4,0.885714285714,0.2,0.171428571429,0.011052798923,-0.0671037531959,0.0418707280746,3.65873095732e-05,0.371428571429
data/red-new-alt/multi_cluster/clusters_a_0980_phi_4000.txt,0.037037037037,0.111111111111,2551,248.037037037,20.0,2,27,1.0,1.0,1.0,1.0,0.893473010962,0.913916524831,0.814456123893,0.899080750238,1.0,1.0,0.926873857404,0.970534069982,0.0,0.0,0.0,0.44509879465,0.37037037037,0.925925925926,0.259259259259,0.111111111111,0.0105626132383,-0.0726871520733,0.041189676836,0.0011416829948,0.259259259259
