9402	7146
9402	4914
9402	6212
9402	1483
9402	4906
9402	8945
9402	8089
9402	9570
9402	11420
9402	10582
9402	8519
9402	941
9402	5324
9402	9682
9402	2998
2673	10075
4752	689
5016	4876
2027	3698
278	6805
278	9320
278	6822
278	8474
278	9528
278	5168
278	5992
278	1744
278	2658
278	9127
278	1573
8100	5841
8100	10675
8100	66
8100	1780
8100	6895
8100	8538
8100	1113
8100	3007
8100	3355
8100	2773
8100	6774
8100	5552
8100	2922
8100	7135
8100	5052
8100	9250
8100	3929
8100	7620
8100	2452
8100	9036
8100	8639
8100	11175
8100	8761
8100	7025
8100	7149
3045	5640
5039	1372
10715	10715
10715	1823
1441	4262
2510	2510
3972	2510
3972	3972
4123	7721
4123	699
4123	10596
7971	5497
7598	2367
7598	7901
7598	6807
7598	7977
7598	1823
7598	4734
7598	4051
7598	999
7598	5193
4050	4050
864	6689
5619	5619
5619	2142
5619	6298
5619	3306
5619	3658
5619	8405
5619	2194
5619	472
5619	6915
5619	9920
5619	853
5619	2943
5619	9570
5619	3271
5619	8145
5619	12902
5619	7364
5619	6526
5619	2881
5619	3963
5619	4465
5619	5133
5619	6529
5619	679
5619	2319
5619	10783
5619	10712
5619	7522
5619	7374
5619	9417
5860	2142
5860	169
5860	3207
5860	5563
5860	11096
5860	4089
5860	3489
2142	5860
2142	2142
2142	6298
2142	7484
2142	6338
2142	8971
2142	885
2142	4591
2142	5208
2142	4280
2142	2929
2142	8071
2142	807
2142	3379
2142	9343
2142	3179
2142	4019
2142	8537
2142	2338
2142	8525
2142	5359
2142	1745
2142	1721
2142	6599
2142	2298
2142	1778
2142	1862
2142	6181
2142	10592
2142	4627
2142	5361
2142	4806
2142	5702
2142	5478
2142	12228
2142	9570
2142	2182
2142	11445
2142	4630
2142	1743
2142	8860
2142	8145
2142	7679
2142	2141
2142	9545
2142	8484
2142	7116
2142	1951
2142	5479
2142	2794
2142	5469
2142	6758
2142	10218
2142	9466
2142	4459
2142	2380
2142	1569
2142	949
2142	1641
2142	6526
2142	4465
2142	10447
2142	5916
2142	889
2142	7911
2142	10100
2142	12881
2142	1927
2142	1155
2142	16
2142	6529
2142	5992
2142	5109
2142	6663
2142	9294
2142	2340
2142	8766
2142	7002
2142	7842
2142	12681
2142	5877
2142	3046
2142	2957
2142	2319
2142	10226
2142	10783
2142	10712
2142	2406
2142	7000
2142	8013
2142	9011
2142	11006
2142	7878
2142	6153
2142	9326
2142	8288
2142	4929
2142	3652
2142	10826
2142	3489
2142	2960
2142	5752
2142	1817
2142	8365
2142	3196
2142	8791
2142	4781
2142	5334
2142	8080
2142	8943
6298	10337
6298	8405
6298	6599
6298	6181
6298	12228
6298	9570
6298	9292
6298	4040
6298	7364
6298	6526
6298	4465
6298	9294
6298	10161
6298	10712
2149	10068
2149	5584
2149	2106
2149	9889
2149	4719
2149	8369
2149	983
6567	3516
8225	2297
8419	3842
6925	6925
6925	5398
3927	3927
1537	1537
4188	4188
4188	1915
3314	3314
3314	10495
2589	6672
2589	5174
2589	8350
2589	10596
2367	8260
5060	5060
5060	1513
3491	4315
7607	3842
6359	6359
6359	5789
6359	8917
6359	12618
6359	3591
6359	10783
2556	379
2556	4051
7733	379
7733	9109
7733	9313
7733	2348
7733	8275
7733	8759
7733	6771
7733	6742
4447	2730
3075	3765
3075	6870
3075	66
3075	2298
1616	1616
1616	10068
1616	3709
1616	5808
1616	3711
1616	5408
1616	9941
1616	10697
1616	6980
1616	6051
1616	1151
1616	8259
1616	6870
1616	849
1616	9091
1616	8140
1616	11593
1616	3166
1616	11480
1616	4621
1616	3698
1616	2956
1616	10075
1616	2288
1616	2727
1616	1830
1616	9660
1616	6783
1616	7289
1616	1587
1616	3834
1616	2818
1616	3403
1616	3650
1616	532
1616	9771
1616	5461
1616	4340
1616	5886
1616	8672
1616	7050
1616	1743
1616	2133
1616	3271
1616	6428
1616	3132
1616	5816
1616	5479
1616	10623
1616	2477
1616	2080
1616	3708
1616	9816
1616	1039
1616	3147
1616	8386
1616	3428
1616	5563
1616	4789
1616	1155
1616	5132
1616	6243
1616	1275
1616	3852
1616	6673
1616	6718
1616	1968
1616	5773
1616	4512
1616	3493
1616	3326
1616	2130
1616	2844
1616	5838
1616	6514
1616	10835
1616	9007
1616	6260
1616	8893
1616	8536
1616	10712
1616	1825
1616	6128
1616	6786
1616	1798
1616	8452
1616	9998
1616	11441
1616	8170
1616	1692
1616	983
1616	1347
10068	10068
10068	9091
10068	8140
10068	7749
10068	4621
10068	1459
10068	11223
10068	3489
5595	2460
5595	1592
5595	3546
5595	9583
5595	6448
5595	4198
5595	5525
5595	9963
5595	7062
5595	3173
5595	9120
5595	7899
5595	10253
5595	4423
5595	8824
5595	7914
5595	3677
5595	9175
5595	5976
5595	1352
5595	3162
5595	1735
5595	2878
5595	10734
5595	10583
5595	4724
1514	1514
1514	1092
1514	2394
1514	10712
1514	1038
1514	6996
4937	6748
4937	4245
4937	8537
4937	6852
4937	1411
4937	3052
4937	9685
4937	6954
4937	2969
5817	5817
5817	5732
5817	3740
3709	8788
3709	11183
5808	7717
3711	5808
3711	4939
3711	7816
3711	3369
3711	12582
3711	7717
5265	5808
5265	4757
5265	12586
5265	4939
5265	7816
5265	3369
5265	12582
5265	7717
5265	5662
5265	5451
5265	6692
5265	580
5265	3124
5265	1744
5265	12725
3711	1483
3711	4948
2460	8525
1592	36
1592	3698
1592	6783
1592	1615
1592	1212
1592	8656
1592	8728
1592	4847
1592	2418
1592	1294
1592	2275
1592	968
1592	7403
1592	7910
3620	5595
3620	2460
3620	11109
3620	4831
3620	7062
3620	3697
3620	8731
3620	10406
3620	8824
3620	9394
3620	2878
3719	764
5462	3719
5462	5462
5462	4301
5462	1946
5462	9359
5462	8372
5462	6175
5462	2481
5462	10951
3719	1220
3719	4817
3719	66
3719	6279
3719	3754
3719	4032
3719	9750
3719	37
3719	8605
3719	4634
3719	2723
3719	10811
3719	11405
3719	7836
3719	6800
3719	2781
3719	9020
3719	8692
3719	7160
3719	4544
3719	9140
3719	4694
3719	6393
3719	5283
3719	10311
3719	8830
3719	3605
3719	8871
3719	8821
3719	3015
3719	1166
3719	936
3719	8792
3719	7652
3719	8649
3719	3390
3719	10748
3719	6042
4301	3719
4301	4301
4301	4616
4301	4634
4301	4342
4301	10378
4301	11428
5973	4301
5973	3022
5973	2838
5973	3015
5973	7826
5973	2507
8866	8866
5782	9570
5782	7960
6770	9570
6770	3763
6770	8212
6770	3250
6770	9417
6338	4885
6338	2559
6338	9570
6338	12902
6338	7960
6338	7364
6338	8212
6338	2144
6338	3097
6338	7130
6338	9121
6338	9187
6338	4234
6338	1499
6338	9417
6943	6212
6943	1620
6943	3781
6943	2212
6943	6733
5415	9402
5415	5860
5415	4846
5415	1959
3699	9009
3699	8080
8617	77
8617	2044
8617	5861
8617	7911
7146	1059
7146	3530
7417	7417
7417	6065
7417	4539
6311	6469
6311	1578
10667	3591
7554	7554
7554	1789
9251	5116
4257	7911
1909	3865
1909	3789
1909	3949
1909	8714
1909	1732
1909	4745
1909	9175
1909	10783
10813	10813
10813	8788
9926	5796
7457	7457
6773	6773
2407	3993
2407	4745
2407	5976
8837	10667
8704	8704
8704	293
8704	5012
8704	5728
8704	8750
8704	3386
8704	9570
8704	4577
8704	1750
8704	1448
8704	5916
8704	1312
8704	10712
8704	1660
293	5728
293	8588
293	7226
293	5479
293	5660
293	1972
293	9543
293	10712
4964	7131
4964	8824
4964	3962
4964	2379
4964	1902
4964	3727
4964	9334
4964	7459
4964	9682
4964	4080
4964	7904
4964	4047
4964	2176
4964	4711
4964	5405
4964	10425
4964	9222
4964	3196
3000	1501
2792	2792
2792	8676
2792	8820
2792	7075
2792	10543
2792	10753
2792	3158
2792	2879
2792	10659
2792	6034
10618	10618
10618	7115
10618	7911
10618	8920
9071	9071
9071	1524
9071	4862
9071	5624
9071	593
9071	4935
9071	5436
9071	10609
9071	9852
1524	4862
1524	5624
4143	8332
4143	11491
4143	2649
4143	4563
1053	1053
1053	10705
7357	7357
7357	1259
9208	9208
2967	1862
2967	4735
7991	12506
772	3052
772	3666
7713	3424
988	8405
934	3915
5411	2245
5411	9034
5411	8827
5411	11254
9551	9551
7052	8537
7052	3132
7052	1435
7052	1007
7052	11372
7052	2581
7052	3328
2461	2461
2461	3686
2987	2987
2987	3327
2987	8676
2987	6324
2987	7380
2987	2298
2987	2056
2987	4583
2987	10450
2987	1743
2987	6043
2987	4878
2987	9389
2987	9765
1280	8008
1280	2056
1280	1405
1280	3187
2987	4745
2987	10712
2987	4961
2987	3516
2337	5104
2337	2555
7269	7269
7269	8001
7269	11139
7269	1823
7269	6310
7269	3612
7269	3601
7928	7928
7928	2961
7928	6980
7928	1325
7928	3463
7928	3600
7928	3191
2961	2961
2961	7138
2961	3978
2961	5603
2961	8860
2961	10574
2961	9025
2961	3600
2961	2636
3327	2133
3327	4632
3327	1348
3327	3352
3327	8593
3327	9206
4871	1151
4871	1092
4871	9570
4871	6861
4871	5084
4871	9098
4871	4473
3023	594
3161	3645
3161	64
964	9074
964	11451
964	10306
964	3195
964	64
5012	293
5012	3645
5012	7115
8877	2056
8877	6593
8877	7226
8877	10351
8877	1394
8877	11114
8877	11029
8877	4664
8877	3196
8877	8080
10827	9378
10827	2398
10827	5587
10827	5158
4244	2929
4244	11509
4244	3645
4244	64
2807	8001
2807	3289
2807	4062
2807	3513
2807	3166
865	865
865	2097
865	2523
865	6377
865	1513
865	9359
865	4223
2807	1549
2807	3645
4757	2134
4757	6158
4757	11481
4757	7749
4757	5755
4757	1557
4757	64
4757	8920
4757	7122
4757	4592
4757	3916
4757	4655
294	7721
8298	7270
8298	4878
8298	1513
8298	9127
8298	2138
3961	9646
1856	2137
1856	6962
10362	10362
6215	4535
6215	6215
6215	11171
6215	8375
6215	10037
6215	1827
6215	7324
6215	8676
6215	5121
6215	5793
6215	4528
6215	17
6215	9052
6215	7340
6215	7040
6215	5208
6215	3748
6215	4520
6215	3379
6215	6822
6215	11412
6215	4019
6215	8056
6215	5106
6215	10415
6215	2298
6215	2056
6215	4046
6215	10115
6215	9688
6215	2898
6215	1786
6215	10133
6215	2267
6215	2133
6215	8860
6215	2952
6215	10747
6215	2723
6215	9586
6215	10087
6215	208
6215	1929
6215	4692
6215	1333
6215	10751
6215	3100
6215	3463
6215	4276
6215	7740
6215	1530
6215	10925
6215	1052
6215	611
6215	10612
6215	10327
6215	6733
6215	9816
6215	4407
6215	6800
6215	76
6215	7721
6215	4442
6215	11572
6215	1054
6215	1027
6215	1676
