867	445
103	343
319	319
206	320
454	867
142	177
966	966
733	733
549	549
69	176
608	536
755	755
755	800
649	1053
224	378
224	670
224	996
224	107
224	592
95	756
410	410
410	78
687	687
687	308
687	574
880	880
147	147
147	728
147	531
147	572
147	133
147	574
147	756
147	279
147	59
147	149
885	885
885	805
885	295
885	283
885	133
885	574
885	678
459	459
907	452
63	63
63	152
63	894
63	429
152	147
152	885
152	152
152	805
152	497
152	106
380	380
374	907
374	374
656	656
656	544
656	712
796	796
796	656
656	355
796	309
796	133
796	574
796	679
796	629
672	672
672	612
196	698
378	378
378	1121
117	117
914	914
914	137
1140	1140
256	256
256	17
256	166
256	167
590	805
442	659
442	805
442	272
442	773
659	805
51	51
51	141
141	284
141	1064
141	1308
141	1086
141	296
141	158
665	665
309	147
309	656
309	590
309	309
309	712
166	143
166	159
167	590
167	143
597	597
449	885
449	152
449	449
449	282
563	563
286	286
805	796
805	948
805	805
805	189
805	1142
805	272
805	616
805	531
805	534
805	270
805	287
805	610
805	903
805	773
805	391
805	725
805	678
805	208
805	833
805	123
805	770
805	424
189	189
764	590
764	309
764	167
764	805
764	764
764	903
764	143
764	424
295	295
295	634
295	358
295	186
295	288
295	976
295	360
295	903
295	1048
295	822
544	544
544	975
544	133
544	574
314	544
314	314
634	634
634	572
634	133
533	805
533	533
533	756
1	378
842	248
670	805
902	902
890	473
890	146
850	590
850	805
850	850
695	695
708	708
708	61
708	270
708	219
1240	1253
980	980
980	109
164	756
339	339
339	806
407	559
974	974
452	974
452	452
1011	54
1011	700
1011	461
576	576
262	262
723	723
1142	1142
1142	160
1142	254
1142	997
667	667
861	654
807	279
200	279
18	18
18	598
18	25
18	352
791	791
791	72
246	51
246	246
706	706
134	134
1043	1043
54	974
491	89
491	786
491	491
935	63
935	152
935	935
1267	1267
1267	188
386	805
1030	1030
1030	825
1030	809
233	809
1014	51
1014	791
1014	246
1014	134
1014	1014
177	177
177	854
177	270
740	740
654	654
654	869
197	170
337	102
354	206
78	907
78	54
78	127
78	700
829	188
436	436
436	806
160	949
160	97
160	160
160	76
160	554
160	301
160	1136
160	854
160	610
160	903
160	1342
160	1018
160	347
160	1021
160	251
160	1352
160	1016
160	150
160	604
160	607
160	702
160	447
160	564
160	535
160	1015
160	592
160	771
160	424
160	921
384	384
384	976
384	219
384	5
345	714
345	359
975	805
975	1043
975	975
975	230
127	127
127	284
127	472
127	72
700	974
700	452
700	700
278	309
557	786
62	160
62	1048
207	207
207	315
207	325
207	405
349	165
806	160
806	806
446	611
49	49
425	425
408	408
787	787
1349	756
1349	279
627	787
417	602
602	166
913	913
125	206
814	1136
900	380
900	374
444	444
1277	21
1302	1302
284	284
284	994
76	76
290	975
290	383
290	308
290	839
61	61
61	352
92	1043
92	92
92	475
92	955
92	195
896	1031
1253	142
1253	935
1253	62
1253	1253
1253	287
1253	1326
1253	903
1253	1025
1253	193
1253	1021
1253	1016
1253	843
1253	326
1253	279
1253	170
1064	1086
1064	989
1308	1064
1058	1064
1086	1308
1086	989
989	1064
989	1308
989	1086
1190	1190
1190	1078
511	511
475	805
475	711
475	1136
475	903
475	143
475	159
475	68
616	903
112	149
254	406
254	317
858	1224
1136	1370
1136	806
1136	1136
387	805
792	37
792	306
308	308
839	308
958	958
761	300
761	598
598	611
697	791
697	761
697	351
377	867
377	377
988	377
469	469
126	126
465	465
25	25
744	744
744	872
351	446
351	351
443	858
443	443
1282	1282
1283	586
1283	345
1283	1283
714	586
714	714
714	1000
296	296
296	72
457	537
457	457
176	432
176	522
646	716
854	63
343	365
343	343
652	652
132	132
27	122
531	531
572	572
658	658
270	233
270	1136
270	809
825	1031
460	1136
809	177
809	219
1029	69
999	771
409	972
409	700
409	87
409	219
87	700
191	191
264	296
77	598
77	77
90	805
712	712
828	921
389	378
430	974
430	452
430	1011
430	430
213	806
187	159
497	497
497	79
232	61
232	232
610	610
997	654
997	1006
997	1136
997	443
651	810
1000	256
1000	598
1000	5
617	256
617	54
617	598
617	617
617	320
331	331
195	590
195	195
195	1274
565	565
536	536
203	203
230	230
341	261
133	712
133	133
133	313
133	574
133	648
133	679
133	629
221	997
221	1015
221	558
313	313
98	118
939	654
445	445
931	380
931	374
931	931
212	212
472	761
903	314
903	975
903	976
903	261
823	823
359	339
359	654
359	359
359	424
636	1053
362	842
315	325
315	55
225	225
143	590
143	187
159	167
159	159
901	901
114	114
910	378
910	910
773	773
1093	1093
237	786
1362	1362
1010	867
1010	1010
451	1010
451	451
325	325
643	1030
391	442
226	226
219	219
219	352
352	1013
352	461
64	64
756	796
756	442
756	345
756	278
756	120
756	903
756	391
756	756
756	1028
756	241
756	193
756	921
571	928
571	571
292	1362
68	160
68	711
68	68
1177	1177
1028	544
1028	156
1028	678
546	546
930	654
241	193
241	1071
241	1342
193	241
193	193
193	1342
193	188
1071	1071
421	421
375	244
168	168
115	115
115	188
231	231
81	81
725	309
725	725
701	1
393	275
678	756
678	678
79	79
79	274
144	79
427	427
285	285
198	858
188	322
188	1136
984	984
545	160
545	545
1048	1048
347	279
1321	1142
604	604
447	447
592	279
771	158
1053	1053
1053	532
994	472
994	994
406	231
406	406
368	368
119	55
55	55
539	539
1013	1013
461	974
461	452
612	389
612	219
648	544
736	648
588	588
289	341
185	400
400	400
279	279
376	1136
679	629
630	617
140	842
294	391
294	294
906	906
100	1164
100	100
100	473
532	282
776	160
776	511
776	1071
776	1078
1078	1071
332	332
721	721
473	903
165	380
165	1043
165	54
165	165
165	105
336	867
336	974
336	452
105	351
105	105
1031	77
1031	1031
960	960
204	1000
204	617
800	491
316	531
316	316
316	593
1150	907
1150	54
67	197
67	270
67	712
67	843
67	1150
67	67
67	109
67	921
67	474
1150	836
334	334
1150	630
1150	1150
1150	593
559	559
149	149
